lu_category,latitude,longitude,area_sqm
residential,1.3085256495311028,103.90696680148342,143.6063475
residential,1.3101119552632223,103.90772341409642,360.760316195
residential,1.3098184714455214,103.90779486139121,465.28638055
residential,1.3101157073458352,103.90752760283787,10.7196925
residential,1.3102738907334646,103.90718685117213,166.3654155
residential,1.3051051191087344,103.91270554078592,25439.38413925
residential,1.305969679148326,103.90774286532837,10.0981356
residential,1.3051997987303394,103.90805460853385,126.872037
infrastructure,1.3048544453869744,103.88856474497572,1441.555384625
infrastructure,1.30362640893904,103.88836347610044,1189.44630559
infrastructure,1.2988986931461586,103.8901777580602,3677.067651875
infrastructure,1.3103588201241234,103.90439931453037,2481.477323945
infrastructure,1.308062682939174,103.90224255297157,740.319952645
infrastructure,1.3087519341923437,103.90477310165177,1246.628902
infrastructure,1.3003647991717076,103.9019196970365,1851.77632043
residential,1.2987265487704784,103.89713777035968,12295.321945005
residential,1.2978070497754477,103.89758988757231,166.27235655
residential,1.3068441389647933,103.89546054869011,119.73429098
residential,1.307549345374464,103.89519914588652,134.08291042
residential,1.3064991230856506,103.89558498642768,133.49873715
residential,1.3058781583329768,103.89582010740351,209.87770111
residential,1.3043974992526746,103.89611971819255,657.89968645
commercial,1.2800775435903966,103.84180888777277,301.822620075
infrastructure,1.2796166746267237,103.84028332062908,153.17143535
commercial,1.280179522034164,103.84242980365443,137.731792385
commercial,1.2799620193507015,103.8426120645236,90.75950771
commercial,1.2802632334052577,103.84240415658668,117.472121915
commercial,1.2798638498770638,103.84250286814981,180.351852
commercial,1.2790474638771079,103.8416741889007,739.96378597
residential,1.2793226802426985,103.84192918685584,772.026549095
infrastructure,1.2794598723349857,103.84192376526899,229.98244204
commercial,1.2785927700786055,103.84074609106229,211.333180875
commercial,1.2785357454065351,103.8416578510981,972.11745872
other,1.4244280837325607,104.03151838478412,8823515.58998648
open,1.2776101466732197,103.84214568177039,6375.957374845
commercial,1.2784428143942366,103.84291826874801,114.7941307
commercial,1.278534393348956,103.84293504484577,116.52719035
mixed,1.2767339682909835,103.84303464291497,8098.552669905
commercial,1.2783593732984762,103.84285508528397,122.937324495
commercial,1.2784826156355744,103.84293445325244,114.95729415
commercial,1.278304732777337,103.84285435746736,128.707503495
commercial,1.2786296045308783,103.84296491740548,120.703394515
open,1.2766562992582777,103.84262582958304,2190.432551055
commercial,1.2783966451739412,103.84288310087702,116.37827862
commercial,1.2785690152739824,103.84296819643356,115.227934535
commercial,1.275868789153621,103.8442999581544,2311.3486871
commercial,1.2768691964608658,103.84451010911867,3564.712206615
infrastructure,1.2771534580428705,103.84405070262308,259.47870588
commercial,1.2777043352117836,103.844613994883,422.78072485
institutional,1.276631069366822,103.84206764608913,260.632785365
residential,1.2981925272732466,103.89681143092957,580.2484995
commercial,1.308586037127222,103.90281716300764,198.18117575
residential,1.3014201526418148,103.8964573937548,246.25587815
residential,1.3023898301890962,103.8920345422451,916.2341905
residential,1.3010216526622462,103.8951953686399,263.6972445
residential,1.2992936541382616,103.89025799847005,1192.10530995
residential,1.3106800685853306,103.90524278790535,115.8210785
residential,1.3044178165884972,103.88813831645324,547.142942
commercial,1.3063122589736917,103.90587864512639,154.46873666
residential,1.3042374442445734,103.8906877573469,484.809892
residential,1.3048187267091482,103.8869152942721,776.213297
residential,1.3006955303865975,103.8961999031475,315.67095135
commercial,1.3091589034603799,103.90228255832483,563.616198625
residential,1.2994673149594256,103.89442800526511,356.49492415
residential,1.3025501355328117,103.89243248028372,438.55997415
commercial,1.3069997759126715,103.90614556075805,254.2366065
residential,1.3073745013016842,103.89388527119065,355.813409155
residential,1.308449439080747,103.8929451710109,48.745027
commercial,1.3083866030757478,103.90332790159933,428.536186545
residential,1.3011032738556032,103.8962649858581,300.5739955
residential,1.2992005809102163,103.88964157310927,1189.629472555
residential,1.2979607329735174,103.89618825690813,555.79339
residential,1.3024237910547758,103.89096781688538,509.25749685
residential,1.30138597776977,103.89635087399532,246.452778
residential,1.3018431040111003,103.89559269925267,301.3414902
residential,1.30241735890229,103.89112007226457,613.63651475
residential,1.3024892609130665,103.8903689387353,403.050978195
residential,1.3062197723601454,103.89033911040418,57.41151513
commercial,1.3071359008533245,103.90706943028624,220.42546046
residential,1.3009608873769607,103.89582124316291,300.141354
residential,1.3089727826782258,103.8941451407155,185.10103315
infrastructure,1.302390805900291,103.8973431174595,3827.86596902
residential,1.3062019511505065,103.90442749711387,257.780701625
residential,1.3099387332565375,103.90420575621124,4.0818295
residential,1.3090922670473724,103.90411371398186,187.3075258
residential,1.30961132250836,103.90418162115401,193.8078939
residential,1.3094890445020815,103.90404898995402,192.9502935
residential,1.3078751291366781,103.90138127528171,170.075715
residential,1.3092077694673083,103.90036298909796,667.27958735
residential,1.3086811823777298,103.90042501965405,322.12288885
residential,1.3085869757993263,103.90031381291894,188.103773
residential,1.3073570130311303,103.90053151262741,175.3542535
residential,1.3041633453758756,103.9008585599673,326.0083321
residential,1.304079038669058,103.90065994979891,507.61194455
residential,1.3045378397627743,103.90049254310796,431.07370805
residential,1.3104555229379222,103.90675736118554,181.7959641
residential,1.307462991662826,103.90521045450787,197.323466
residential,1.3074108239177273,103.9052919116948,190.49111515
residential,1.3079441112275625,103.90506354428285,225.322478
residential,1.3078246491924572,103.90519153959565,231.6383865
residential,1.3078387427503635,103.90498113879573,207.0489171
residential,1.3079004121205888,103.90491435314807,202.2747075
residential,1.3107226213094343,103.90540996031393,200.2505505
residential,1.305598900254868,103.90791440083181,126.84193155
open,1.2959235076707334,103.90019161328682,27294.444174165
residential,1.3076842936388198,103.90533269554552,262.21719435
residential,1.3097652433551548,103.90702132018842,157.8878105
residential,1.3096716386634206,103.90696441422583,157.8825746
residential,1.30792005396591,103.90463153180056,56.7024365
residential,1.308769678452189,103.90639367194767,160.3695615
residential,1.3088771697632253,103.90449777050067,160.2992845
residential,1.3087380756359113,103.90460060712871,160.934145
residential,1.308939821135709,103.90446446940082,218.4803655
institutional,1.2942200139877527,103.84804027658069,7128.156370165
institutional,1.2932045316504333,103.8484822143938,4828.48684888
institutional,1.293508648558276,103.84825937170535,998.71131191
mixed,1.2993017414304875,103.84172350065593,1622.66734059
mixed,1.2990590391941963,103.84216384727956,1886.68396864
mixed,1.2973721533742242,103.84350370773507,3595.36654739
commercial,1.2986890623138587,103.84334981270834,2450.163400325
institutional,1.2980655764044633,103.8488995971012,5333.563431385
commercial,1.2980470778353697,103.85018711182404,4972.344237865
institutional,1.2962745671557903,103.84993649850873,4664.975203895
commercial,1.2967725154059695,103.85153521493967,1124.718352645
commercial,1.2965727595123828,103.85169718634857,1266.49349918
commercial,1.2944969711067278,103.84982451093956,229.00669183
commercial,1.2940414036032364,103.84949552890451,811.349501945
commercial,1.2943683082204474,103.84974519643856,707.62103814
commercial,1.2947116051113046,103.8498902607816,655.35297055
institutional,1.2762169764623332,103.84159404436879,5040.95107457
mixed,1.2756610748566222,103.84276603284432,17434.34405774
mixed,1.2749630176449613,103.84208589388274,1368.28216172
commercial,1.3496382304033616,103.89074735426529,2933.60112854
commercial,1.349607550891247,103.89123264902466,5595.66468932
commercial,1.3484606690718608,103.89082622765744,34953.20867237
mixed,1.3620603510894769,103.88577817976116,123.57982226
mixed,1.361592691923506,103.88605753064336,100.004083
mixed,1.3621265575071695,103.88698382817412,90.58462376
mixed,1.3621503195571734,103.88695117524998,71.0486802
mixed,1.362192353601938,103.88692469673998,204.42978135
mixed,1.3627827082953234,103.88750211648535,126.36032188
mixed,1.362807775039093,103.88754830209133,126.9872786
mixed,1.362704489025811,103.88741511970242,381.42254593
mixed,1.3624854052783526,103.88729151762209,189.64970745
mixed,1.3628672335998686,103.88757720033671,126.80891893
mixed,1.3625682669536396,103.88725706727311,548.703984925
mixed,1.3628878861964222,103.88763306888838,127.36984672
mixed,1.36279057296584,103.88830404747077,155.47922454
mixed,1.3628389411647461,103.88835466648354,148.57991577
mixed,1.362991738801906,103.88851496467142,162.978419525
mixed,1.3627510049218938,103.88826255648584,145.08756042
mixed,1.3629512213836752,103.88847247750623,150.739685475
mixed,1.362910784631755,103.88843008127932,157.392993565
mixed,1.3630285918515574,103.88856255695234,108.55791858
mixed,1.3626535616284616,103.888199589648,119.79005269
mixed,1.3627112460608046,103.88822087086832,152.26200229
mixed,1.3628470430058854,103.88842514525837,151.316180585
commercial,1.3071922577804016,103.90717520948962,113.933770545
residential,1.3004046866036343,103.89619503446522,315.929817555
residential,1.307377462324342,103.89341830964729,617.01420825
open,1.2999821460202396,103.9128433303921,44572.568718145
commercial,1.3093717276748846,103.9020362799851,484.81002173
residential,1.3041072021408324,103.89511869530028,632.657836905
residential,1.3087932446525385,103.89353885039264,318.9158634
residential,1.3004104822047597,103.89531260304777,315.7659
residential,1.3038076082878092,103.89098447293406,625.98980215
residential,1.3005907921165072,103.89466780278474,300.1950313
residential,1.3066920194949478,103.89264904286756,523.7669445
residential,1.3021907512323156,103.89088452542595,1554.25559965
residential,1.3044904867321854,103.88589407158035,411.328587
residential,1.301233612772183,103.89663430067091,437.79811565
residential,1.3002744478218269,103.89686338432428,395.2868405
commercial,1.3083749143315229,103.90297048082088,309.4046522
residential,1.302023622755609,103.89506466029589,621.536242655
residential,1.3001495887671124,103.88931203072177,547.23712275
commercial,1.3091361501249044,103.90278690008927,83.668836
residential,1.3002679620630473,103.89486890724186,315.7979379
residential,1.3018073244503754,103.89546708371462,303.81407185
residential,1.3039061375739558,103.89248152564458,587.19712055
residential,1.3052454851359285,103.8856239232071,846.493728505
residential,1.3004769105586234,103.8943129072396,300.07136
residential,1.307367513787423,103.89362147391144,657.3263475
commercial,1.3096605702567943,103.90204240730122,139.52964618
residential,1.3041634747546438,103.89166649109222,427.3419356
residential,1.3001824985531414,103.89460287865583,314.8004525
residential,1.3093008846753806,103.89815086253932,899.56888385
residential,1.3086786220992572,103.8983036418092,161.835724
residential,1.307124763082652,103.8958050076504,161.1630842
residential,1.305634021244351,103.90612114388748,110.95189705
residential,1.3050483113479228,103.9061387637154,1120.2358218
residential,1.3053554630832849,103.90591328400122,1174.0094864
residential,1.3035302998997271,103.90276145390567,285.2225405
residential,1.3034413306667758,103.90277781667936,275.20825105
residential,1.309742782649018,103.90762752115468,191.040941
residential,1.3100023379130714,103.90747268744539,223.53785
residential,1.3082983018735017,103.90663075137591,135.5133755
residential,1.3094952702586884,103.90746058888075,5.52161475
residential,1.3096210816042402,103.9076538827599,3.69858
residential,1.3006753976906968,103.90431302563245,24663.661291
residential,1.3057912641612337,103.90786902308778,19.38923465
residential,1.3051315669766694,103.90820340898605,131.86630236
residential,1.3051415308175838,103.9080459356649,135.34652975
residential,1.3056541969448352,103.90784767450693,123.8190928
residential,1.3054393687594352,103.9079930777771,155.19944515
residential,1.3052497664396567,103.90752126898164,522.51943515
infrastructure,1.3013260862736014,103.89127527551865,328.250308135
infrastructure,1.3017677756806014,103.88800720811503,2154.36887809
infrastructure,1.3045629555839924,103.88729014441427,1249.940419545
infrastructure,1.3053870896078075,103.89812547624014,6527.920346355
infrastructure,1.3085237520889628,103.90373837504508,1194.057808375
infrastructure,1.3084097893704816,103.90271190384003,756.11555176
commercial,1.293632638689309,103.84955860890204,2712.44588551
institutional,1.2931103943329096,103.84909744087777,5696.05231388
institutional,1.296630184285567,103.84874930339892,19159.47415609
open,1.2959928596238914,103.84913303097099,2882.095543445
institutional,1.2935303649901349,103.84873214838619,889.82993226
institutional,1.2943382590827672,103.84906378046699,1883.61312168
institutional,1.297212850605555,103.84726532305588,3672.319177465
open,1.2973459446941873,103.84694244057673,391.6731705
institutional,1.2975395086666484,103.84820892652802,2172.996728455
institutional,1.2979387439182322,103.84730660521969,5465.36828511
commercial,1.2977510811042121,103.84405319264738,917.00357186
commercial,1.2972491007268658,103.84407964595822,2320.735032595
commercial,1.296739375076067,103.8441183365705,671.141182335
institutional,1.2976087839015171,103.84475913618627,3839.794575235
institutional,1.297571063826208,103.84525768389955,1190.483829785
mixed,1.3622914894199283,103.88776586254626,118.675841425
mixed,1.3623814120188704,103.88787426860783,132.20114389
mixed,1.3624778901242707,103.88797657391356,132.403836705
mixed,1.3625127648086566,103.88801355703099,160.45083936
mixed,1.362240864263987,103.88765202733325,209.418400855
mixed,1.362413570784956,103.8879083704953,132.270434965
mixed,1.3625541027921426,103.8880808053187,190.5272853
mixed,1.362323532497086,103.88781287881504,132.06888147
mixed,1.3624182494105237,103.88798021410324,132.33608571
mixed,1.362321822854948,103.88787786171622,132.136630575
mixed,1.3621829625390314,103.88769132892764,192.453549885
other,1.278991720393874,103.84255700312639,962.93219376
other,1.278924776162587,103.84308594361552,2514.560479285
infrastructure,1.2788294285676278,103.84240476184655,142.6145108
commercial,1.2783395674463904,103.84243044361955,136.889592
commercial,1.2789312330642835,103.84233826130372,152.080947765
commercial,1.2782392324435305,103.84249614645968,85.436261
commercial,1.2784656709339914,103.8425018891725,134.979494
commercial,1.278671498853014,103.84265882622115,96.1460997
infrastructure,1.2805442432957508,103.84104590688162,439.20794785
commercial,1.2788409881594978,103.84108249626001,447.5990895
commercial,1.2785626388289821,103.84254356379819,113.2614637
commercial,1.2784986467974533,103.84253661878951,123.4923465
commercial,1.278419204084059,103.84249511927659,148.13845565
commercial,1.278788419107596,103.8426154542361,192.70019694
commercial,1.278369714224669,103.84249373406544,151.12964995
commercial,1.2786988116311118,103.8427372017061,47.29255155
institutional,1.28125050423622,103.84170307010316,930.45744865
commercial,1.2785909487296543,103.84257494045953,104.797169
commercial,1.2786443334809676,103.84260584340916,103.9461136
residential,1.2999542669731985,103.88968620153466,824.97679975
residential,1.3090784936020066,103.8941029527747,168.07019135
residential,1.308461423539179,103.90396167825804,150.010624
residential,1.3022732488741389,103.89001964700735,630.2421997
commercial,1.3067973547442473,103.90411638881565,165.95716871
residential,1.305823584326668,103.89065907470709,322.704018295
residential,1.3042238440538545,103.89144773180492,651.68777505
residential,1.2986381149606334,103.88995014826055,646.494200555
residential,1.2992147353257861,103.89654096108737,271.63373625
residential,1.2999251857546819,103.89666919370258,315.8634378
commercial,1.3092020995024178,103.90273877928799,84.128375
residential,1.3045310434175088,103.88753846443069,360.53615564
residential,1.3097385620214665,103.90612547649069,171.8478072
commercial,1.3098939893200328,103.90225902284051,788.80570043
residential,1.3090099411105343,103.89352289193172,178.7063803
residential,1.301100833323912,103.89692607999073,315.9456699
residential,1.3053145947251923,103.88696169971011,1250.202415
residential,1.300828007274345,103.89459191562237,263.7846337
commercial,1.3018000296030754,103.90597879756622,1733.65961335
residential,1.3022107746582765,103.89037027579984,434.467707
residential,1.305552252520281,103.8903207075459,36.6351759
residential,1.3021339730786003,103.8955117478225,289.7795704
open,1.29766593072312,103.88691534527632,899.33675453
residential,1.3006099930504997,103.89593367302245,316.5462665
residential,1.3082935943433955,103.9037324318718,152.73341912
residential,1.3088676550195562,103.89375291602121,308.4816544
residential,1.2998917003332757,103.89459816129627,315.9454594
residential,1.3007237868784292,103.89411657215012,263.680042
residential,1.3103066980225329,103.90327077921519,182.109456
commercial,1.3066674544545984,103.90422364298978,168.25329998
residential,1.2985426004627503,103.89671132988455,373.3509075
residential,1.3007331932749295,103.89511157950442,300.1905065
residential,1.3024337075991739,103.89488973248058,6.808177645
residential,1.3020877284103116,103.89518299738556,591.41734135
residential,1.2996486355067307,103.89506744737142,316.41256395
commercial,1.3086309014505664,103.9025615656359,374.318609475
residential,1.3050293219373157,103.88702215056784,1551.961853
residential,1.3102039626328648,103.90434660206995,199.8286055
commercial,1.3080605443021165,103.90312558686018,135.465201
residential,1.2995059304734715,103.89462326972853,315.7410828
residential,1.2985951787966445,103.89681468771154,448.133457
residential,1.3046974735840902,103.88696752783642,776.2612105
residential,1.3100110990574756,103.9066286206424,142.870904
residential,1.3003534664169711,103.8951351031546,315.836847
commercial,1.3058993831533565,103.90458040221365,104.282673
residential,1.3090856231242147,103.89347331726341,178.80424415
residential,1.3022273618583993,103.89576998432382,485.728127545
residential,1.3076311327702002,103.89360397829746,664.337268
residential,1.3040180813161184,103.89579868604288,74.22339655
residential,1.3007653627429518,103.89439669986984,263.7759
residential,1.3041566926651715,103.8915742253854,421.23366985
residential,1.304414423802158,103.88778921172694,299.3124385
residential,1.3085047601384354,103.89348107015141,94.098478955
residential,1.3007556831525526,103.89631152066654,469.3389454
infrastructure,1.3054562702835115,103.88627748402017,765.137629305
commercial,1.3092856133946382,103.90230671135419,132.258983305
commercial,1.3060319754060756,103.90472689340858,444.5735334
commercial,1.3063319642488513,103.90451710280743,195.835029
commercial,1.3094136249650252,103.90258450806066,84.62574555
residential,1.304501070634659,103.88778299535028,299.298409505
residential,1.307747881051669,103.89320167289925,40.379625445
residential,1.301811540619255,103.8915833637607,1071.36416335
residential,1.304398636625783,103.88652835043041,692.6551505
commercial,1.307220764172797,103.90381239258382,140.4291913
residential,1.3043374972620103,103.88753224119482,353.71462545
commercial,1.305410934913662,103.90376637129143,125.328091
residential,1.3026234577951004,103.89577913991707,496.856586
open,1.299156844472571,103.84406660626529,12546.767956205
commercial,1.3000687210843087,103.84555449775253,4973.309362885
institutional,1.2980347688741292,103.84817484516076,1152.001002125
open,1.2983731638296876,103.84770084165775,2001.412366095
commercial,1.2990957858938506,103.84666244199143,335.390097785
commercial,1.2992202262393377,103.8463653965221,151.673453035
open,1.2965804613077194,103.84972397890918,10748.43001793
open,1.2914536299302282,103.84862612134154,1011.158850045
open,1.292079778700444,103.84559014253416,10172.855425515
institutional,1.2924209170734737,103.84924749855628,919.71736404
institutional,1.2920534055086652,103.84897570523631,2777.763955295
institutional,1.2928582649458633,103.8486929184772,1159.089078295
institutional,1.2926700935858786,103.84896870595315,1934.02172878
open,1.2923035163109495,103.84730972680636,2354.6335784
commercial,1.2907223412084665,103.84798911207328,8639.62359615
institutional,1.2973698070902173,103.84953973650485,3682.130302825
institutional,1.2926145934591113,103.84856161170262,526.5387035
residential,1.2888854323568388,103.83959901338929,1243.61487202
commercial,1.293853726994855,103.8498510433958,147.996283135
commercial,1.278836544325849,103.84143704413874,743.80185315
open,1.2804954853210726,103.8413393490722,7916.004569365
residential,1.281082904796169,103.84118932453308,752.2782305
residential,1.2806411625756386,103.84081970191818,1091.15728927
commercial,1.2790215546156005,103.8414517211542,118.072134545
commercial,1.2791208050784812,103.84140988365532,394.95037294
residential,1.3786144822551027,103.76496408496662,7974.76508959
commercial,1.281069261125838,103.84135279589871,11.09407177
residential,1.2809492127909814,103.8412849216831,99.022531895
commercial,1.2808310595586314,103.84121014719543,46.19864813
commercial,1.2797372680220718,103.84053658197739,606.399808945
institutional,1.281171056387464,103.84151213268119,23.29268115
commercial,1.281176029825858,103.84129718716336,254.944729
commercial,1.2812653974987926,103.8411693504537,7.4856495
infrastructure,1.2806192621860548,103.84105093201326,416.40297363
commercial,1.2799861651327702,103.84100915270324,574.35669078
commercial,1.2800160689899256,103.84133693407041,1509.935785475
infrastructure,1.2807106839964375,103.84112673020134,66.370474
infrastructure,1.2806642426407082,103.84110229647027,13.2482561
commercial,1.2795441520172766,103.84166772552226,124.6029551
commercial,1.2810678075527908,103.84166771465576,167.723086855
residential,1.301177892104873,103.88829092197457,860.103768
residential,1.3048564782184364,103.8948832267458,411.33724555
residential,1.2990690519001773,103.89609833462437,273.30469115
commercial,1.3094274421312304,103.90219550252064,128.19296506
residential,1.308751382074702,103.89298351107168,555.57715505
residential,1.309801420481895,103.90609324182493,172.1262165
residential,1.2982510073129994,103.89587672065106,375.658682
residential,1.308508558289414,103.89326797274825,300.5039572
residential,1.3009039620622924,103.89564382247484,300.06893545
commercial,1.3065498155113613,103.90619960089836,148.014001935
commercial,1.3064655870856705,103.90607436071892,293.819800255
commercial,1.307030495989666,103.903944368195,137.24623435
institutional,1.3049445044756722,103.90985522723943,5680.39421964
residential,1.3038227280588113,103.89084108683006,630.864026055
institutional,1.3025479362341226,103.90782257316958,1244.853476875
residential,1.3000911227449745,103.89521894176103,315.8140445
residential,1.3069816833746575,103.90714738539818,4.485058965
commercial,1.3094467436350994,103.90256015293542,84.72788855
residential,1.3024648121086568,103.89511065357392,443.30863075
commercial,1.3096159321282541,103.90207459296548,139.53009417
residential,1.3072626500934057,103.89230222096553,720.32275845
residential,1.3007807104953195,103.89429396961381,263.6712065
residential,1.2995629643878224,103.89480079812604,316.94612605
residential,1.2984045470626109,103.89629514067948,374.568033
residential,1.3009800533769458,103.89491518337543,263.833598
residential,1.3042018140212035,103.8918622736235,423.254284
residential,1.3050117751571462,103.8864805698421,418.0000345
residential,1.2999400760549324,103.88927713475323,449.67939885
residential,1.3095732688672517,103.90625375629543,203.1139665
residential,1.30895366710461,103.89348300603474,178.589183
residential,1.3087418357267904,103.89319628324843,320.40589155
residential,1.3069374235499969,103.89274547919129,696.7805685
residential,1.3019113421099715,103.89214069968575,654.991653
residential,1.3006738856344744,103.89051720584855,557.9593864
residential,1.3095077683021528,103.90590943435468,164.281890265
residential,1.3073384849689969,103.89316068798779,310.233941
residential,1.2998346881087863,103.89442069739535,315.617201
commercial,1.3081480521760673,103.90357910043988,141.36020024
residential,1.3042607868711384,103.89252527116459,420.63147076
residential,1.299185617203499,103.89645248269544,272.15242025
residential,1.3091039230929504,103.89312095085229,313.76158953
residential,1.301787889857385,103.89539840129561,307.4736735
commercial,1.3055937165077174,103.91563982483757,4301.79646942
commercial,1.3087781775965799,103.90265361228958,146.4236425
residential,1.3055992007472252,103.89406582134691,1006.28214965
open,1.3037293173937088,103.88817506422298,2182.439442825
commercial,1.3093053615301204,103.90264850247765,83.655302335
open,1.303447201024605,103.90587703801351,2772.19056769
commercial,1.3039703231389859,103.90237975139473,100.82465941
residential,1.3088038863812024,103.89421210677926,205.9798715
residential,1.2998863087984043,103.89022322312819,821.049007755
commercial,1.3039462721446875,103.90251573610016,233.338185515
infrastructure,1.3003727271597931,103.90347936861387,3266.2970845
residential,1.3099907857809812,103.90272838959132,384.12492432
residential,1.3004960031496975,103.89557882594511,315.929608
residential,1.3015015980599678,103.89694012829476,344.687448
residential,1.3003191387759518,103.89592875441194,315.097577
residential,1.3046859801670188,103.88613736468209,395.87315675
residential,1.2978017575117282,103.8965840021749,553.4898945
residential,1.299779466514069,103.89035563558139,591.895912845
residential,1.302370259006504,103.89157973766197,2385.43401615
residential,1.3039405168022336,103.88911094771642,719.6021115
residential,1.3005401412109467,103.89685474397315,395.2130065
residential,1.2986155607795766,103.89015693842364,651.502751545
residential,1.2983700391269741,103.89619111899344,374.893054
commercial,1.2938937284486836,103.84979624196264,149.388718315
commercial,1.2940005842106574,103.84967259005708,154.989919305
commercial,1.293932505487065,103.84975722495743,149.328232305
commercial,1.2939360088135017,103.84969823076976,149.282948565
institutional,1.295555833955321,103.84329559536359,2351.22825401
institutional,1.2953775757738588,103.84340489953911,691.067385385
other,1.3948207542302458,103.75214483125256,2244.149417865
infrastructure,1.3953266313228505,103.75105876437233,13209.248677115
institutional,1.3957437545472637,103.75196656075305,2204.85137052
residential,1.2882564287061864,103.83953672417071,5490.92849042
residential,1.2880681481293341,103.83967006545933,2027.48944154
institutional,1.2857347533279004,103.83607431768364,4252.25826024
institutional,1.2853033131873641,103.83518840419784,4912.57567374
residential,1.2834668636744115,103.83722927426182,15522.40998902
residential,1.282445125412628,103.83789661334302,6434.4841509
residential,1.2834610656117276,103.83848334610198,11823.2882327
infrastructure,1.2847405728404315,103.83779021638254,1767.83878329
residential,1.2767680673023138,103.83945128336457,3313.7936565
institutional,1.2756684276116008,103.8401390173889,17720.04769202
residential,1.2771462523802044,103.83718646451692,184.499392645
residential,1.276907727799384,103.83727189561542,29.55769485
residential,1.2769535289705751,103.83793922469108,8.21724
residential,1.277155807332125,103.83724302809485,196.7768789
residential,1.2769284873607414,103.83748844022264,100.8171245
residential,1.2764655937153202,103.83793972419048,130.780483335
residential,1.276261312059544,103.83655178934791,11.192321
residential,1.276288268850569,103.83694113419806,3.169835035
residential,1.2763963576516282,103.83622761525169,139.5609267
residential,1.2763322475996,103.83672513801795,431.38246155
residential,1.2766563626022829,103.8365133198852,140.5825952
commercial,1.2769402765909281,103.83644913068221,85.4899763
residential,1.2760420798166625,103.83630718745962,190.32220905
commercial,1.2761519012796845,103.83550717026223,112.9179315
residential,1.2770040693388238,103.8368414777818,181.7967503
commercial,1.2766117613235457,103.83603155314191,107.486225
commercial,1.2767949763375515,103.83628903806202,68.38598845
residential,1.2758067895846197,103.83611968975,179.974792
residential,1.275882607927922,103.83611818747829,185.1380005
residential,1.2766174167204125,103.83647069684471,130.522626
commercial,1.2769139815637813,103.8364242461839,89.03996695
residential,1.2755908920774777,103.83585274996915,158.53257461
residential,1.2763000389223744,103.83612030488146,139.90610845
residential,1.2769544097250312,103.83686116924176,115.35692425
residential,1.3027142774332932,103.89466664069496,572.8976207
commercial,1.3062601796457542,103.90456905089705,196.8133463
residential,1.3008470331176447,103.89546638364348,299.9122628
residential,1.3028438180714272,103.8952746845337,384.643717
residential,1.302152154360998,103.89558684724173,323.18342115
residential,1.301291246572695,103.89695015438087,313.01870965
residential,1.3043005027060306,103.89590851527959,104.663085005
residential,1.3045800541003747,103.89596962792369,553.73357957
commercial,1.3078246052354519,103.90715820870427,653.953522725
residential,1.3055232163733486,103.8954633207918,222.91754835
residential,1.3002964670744122,103.8949576535877,315.99286745
residential,1.3008754948784589,103.89555510467554,300.2064145
commercial,1.3055393724554114,103.90396724309173,119.7042975
residential,1.3005053759794616,103.89440161009702,300.08468425
residential,1.3075604176832325,103.90553099174403,139.61333409
residential,1.3008565086753356,103.89468073566601,264.19105395
residential,1.3093992436088204,103.90598407222369,184.88213615
residential,1.2975203218684388,103.89690732890531,509.44601045
residential,1.300491804587697,103.89359493378151,1389.0428322
residential,1.3038236868124409,103.90243883011826,4.95306884
residential,1.3045073368906746,103.89578263195263,683.317171455
commercial,1.3051395154756384,103.90335009264834,635.230482055
residential,1.305264764677753,103.8862275449959,427.8796858
residential,1.3073793735186097,103.89376778120898,354.870419195
residential,1.299280835495061,103.89679768459798,271.46777007
residential,1.307937956938635,103.89304137098682,242.6938863
residential,1.3002109639665935,103.8946914806889,315.83164145
residential,1.3088552894669832,103.89418297051478,199.5269724
residential,1.3035296337301712,103.88788942256735,452.5782005
residential,1.301084289714108,103.89539056627841,263.88531015
residential,1.3020890960740679,103.89528733828817,302.7793741
commercial,1.3065251207267263,103.906162886985,147.17060938
commercial,1.3094590712344854,103.90264033903975,66.80056675
residential,1.3072669435974298,103.89201183070634,361.23505215
commercial,1.3073059354637298,103.90661577196451,133.588598
residential,1.3061272111836462,103.89022124811154,499.652198
residential,1.3051893005808448,103.88628355659037,661.175344895
residential,1.3041378148731055,103.89133537400629,654.049231
residential,1.3016115050271053,103.89107417036773,330.855897
residential,1.303566627804789,103.88873356271141,1060.2716225
residential,1.3087590899547286,103.89422021225955,162.047687505
residential,1.307528933030362,103.90028200550047,128.898922
residential,1.301253220394832,103.88807336603033,838.23955207
residential,1.3070220829469588,103.89467404338897,422.485738495
residential,1.3043349126618515,103.887825173129,306.470310945
institutional,1.3085200748390378,103.89615923097782,30997.11780481
residential,1.3094565040719497,103.90594649743142,164.85491595
residential,1.3060721551940262,103.89041393171303,319.6270906
residential,1.3024062570523913,103.89081854473245,511.7203413
residential,1.3031594619941973,103.90236102518121,767.99574553
commercial,1.3072184035602965,103.90648489248615,166.27690455
commercial,1.3045961650563194,103.90247826753756,657.77731357
residential,1.3086395595268712,103.8931896133953,324.5883264
residential,1.309031605218856,103.89317474492263,205.18846405
residential,1.302631203495984,103.89595771043302,496.2805464
commercial,1.308205031074747,103.90344288675482,188.97850674
commercial,1.309742051476811,103.90252761764724,364.301655985
commercial,1.3040292526653317,103.9024714973229,120.34839597
residential,1.3005814187646147,103.89664783862192,316.2558608
residential,1.304197998863093,103.8905572126888,487.5948165
